Sample	Genus	DNA_Abund	RNA_abund	Donor	Condition	Replicate
D08_OR_R1	Firmicutes	43.5291764588229	41.9526781071243	D08	OR	R1
D08_OR_R1	Fusobacteria	0.00200010000500025	0.00500020000800032	D08	OR	R1
D08_OR_R1	Gemmatimonadetes (142182)	0.00100005000250013	0.00400016000640026	D08	OR	R1
D08_OR_R1	Ignavibacteriae	0.00100005000250013	0	D08	OR	R1
D08_OR_R1	Lentisphaerae	0.00100005000250013	0.00300012000480019	D08	OR	R1
D08_OR_R1	Microsporidia	0	0.00100004000160006	D08	OR	R1
D08_OR_R1	Mucoromycota	0.00600030001500075	0.0680027201088043	D08	OR	R1
D08_OR_R1	Negarnaviricota	0	0	D08	OR	R1
D08_OR_R1	Nitrospinae	0	0	D08	OR	R1
D08_OR_R1	Nitrospirae	0.00100005000250013	0.00200008000320013	D08	OR	R1
D08_OR_R1	Other	5.6843418860808e-14	-4.2632564145606e-14	D08	OR	R1
D08_OR_R1	Planctomycetes	0.00300015000750037	0.00800032001280051	D08	OR	R1
D08_OR_R1	Proteobacteria	1.11805590279514	9.4153766150646	D08	OR	R1
D08_OR_R1	Spirochaetes	0.0040002000100005	0.00600024000960038	D08	OR	R1
D08_OR_R1	Synergistetes	0.00200010000500025	0.00300012000480019	D08	OR	R1
D08_OR_R1	Tenericutes	0.00100005000250013	0	D08	OR	R1
D08_OR_R1	Thaumarchaeota	0	0	D08	OR	R1
D08_OR_R1	Thermotogae (200918)	0	0	D08	OR	R1
D08_OR_R1	Verrucomicrobia	0.08000400020001	0.0220008800352014	D08	OR	R1
D08_OR_R1	Zoopagomycota	0.00100005000250013	0.00200008000320013	D08	OR	R1
D08_OR_R2	Acidobacteria	0.00600042002940206	0.0270024302187197	D08	OR	R2
D08_OR_R2	Actinobacteria (201174)	1.95513685958017	4.71242411817063	D08	OR	R2
D08_OR_R2	Aquificae (200783)	0	0	D08	OR	R2
D08_OR_R2	Armatimonadetes	0.00100007000490034	0	D08	OR	R2
D08_OR_R2	Ascomycota	0.038002660186213	0.993089378044024	D08	OR	R2
D08_OR_R2	Bacteroidetes	51.3025911813827	48.5143662929664	D08	OR	R2
D08_OR_R2	Balneolaeota	0	0	D08	OR	R2
D08_OR_R2	Basidiomycota	0.0100007000490034	1.30611755057955	D08	OR	R2
D08_OR_R2	Blastocladiomycota	0	0.00100009000810073	D08	OR	R2
D08_OR_R2	Calditrichaeota	0	0	D08	OR	R2
D08_OR_R2	candidate division WOR-3	0	0	D08	OR	R2
D08_OR_R2	candidate division Zixibacteria	0	0	D08	OR	R2
D08_OR_R2	Candidatus Aminicenantes	0	0.00100009000810073	D08	OR	R2
D08_OR_R2	Candidatus Bathyarchaeota	0	0	D08	OR	R2
D08_OR_R2	Candidatus Dormibacteraeota	0	0.00200018001620146	D08	OR	R2
D08_OR_R2	Candidatus Edwardsbacteria	0	0	D08	OR	R2
D08_OR_R2	Candidatus Eisenbacteria	0	0.00100009000810073	D08	OR	R2
D08_OR_R2	Candidatus Eremiobacteraeota	0	0	D08	OR	R2
D08_OR_R2	Candidatus Handelsmanbacteria	0	0	D08	OR	R2
D08_OR_R2	Candidatus Hydrogenedentes	0	0	D08	OR	R2
D08_OR_R2	Candidatus Kryptonia	0	0.00200018001620146	D08	OR	R2
D08_OR_R2	Candidatus Latescibacteria	0	0	D08	OR	R2
D08_OR_R2	Candidatus Magasanikbacteria	0	0	D08	OR	R2
D08_OR_R2	Candidatus Marinimicrobia	0	0	D08	OR	R2
D08_OR_R2	Candidatus Melainabacteria	0.00800056003920275	0	D08	OR	R2
D08_OR_R2	Candidatus Moranbacteria	0	0	D08	OR	R2
D08_OR_R2	Candidatus Nomurabacteria	0	0	D08	OR	R2
D08_OR_R2	Candidatus Omnitrophica	0	0	D08	OR	R2
D08_OR_R2	Candidatus Peregrinibacteria	0	0	D08	OR	R2
D08_OR_R2	Candidatus Portnoybacteria	0	0	D08	OR	R2
D08_OR_R2	Candidatus Rokubacteria	0.00100007000490034	0.00300027002430219	D08	OR	R2
D08_OR_R2	Candidatus Saccharibacteria	0.00100007000490034	0.00800072006480583	D08	OR	R2
D08_OR_R2	Candidatus Sumerlaeota	0	0	D08	OR	R2
D08_OR_R2	Candidatus Sungbacteria	0	0	D08	OR	R2
D08_OR_R2	Candidatus Wallbacteria	0	0	D08	OR	R2
D08_OR_R2	Candidatus Woesearchaeota	0	0	D08	OR	R2
D08_OR_R2	Candidatus Woesebacteria	0	0	D08	OR	R2
D08_OR_R2	Candidatus Yanofskybacteria	0	0	D08	OR	R2
D08_OR_R2	Candidatus Zambryskibacteria	0	0	D08	OR	R2
D08_OR_R2	Chlamydiae	0	0.24702223200088	D08	OR	R2
D08_OR_R2	Chlorobi	0	0.00100009000810073	D08	OR	R2
D08_OR_R2	Chloroflexi	0.0070004900343024	0.0330029702673241	D08	OR	R2
D08_OR_R2	Chytridiomycota	0.00100007000490034	0.00500045004050365	D08	OR	R2
D08_OR_R2	Crenarchaeota	0	0	D08	OR	R2
D08_OR_R2	Cryptomycota	0	0	D08	OR	R2
D08_OR_R2	Cyanobacteria	0.00300021001470103	0.0120010800972087	D08	OR	R2
D08_OR_R2	Deinococcus-Thermus	0.00100007000490034	0.00500045004050365	D08	OR	R2
D08_OR_R2	Elusimicrobia (74152)	0.00100007000490034	0.00500045004050365	D08	OR	R2
D08_OR_R2	Euryarchaeota	0.00300021001470103	0.0430038703483313	D08	OR	R2
D08_OR_R2	Fibrobacteres	0.00100007000490034	0	D08	OR	R2
D08_OR_R2	Firmicutes	45.4761833328333	34.2320808872799	D08	OR	R2
D08_OR_R2	Fusobacteria	0.00100007000490034	0.00200018001620146	D08	OR	R2
D08_OR_R2	Gemmatimonadetes (142182)	0.00100007000490034	0.00500045004050365	D08	OR	R2
D08_OR_R2	Ignavibacteriae	0	0.00200018001620146	D08	OR	R2
D08_OR_R2	Lentisphaerae	0.00100007000490034	0.00500045004050365	D08	OR	R2
D08_OR_R2	Microsporidia	0	0.00300027002430219	D08	OR	R2
D08_OR_R2	Mucoromycota	0.00600042002940206	0.138012421117901	D08	OR	R2
D08_OR_R2	Negarnaviricota	0	0	D08	OR	R2
D08_OR_R2	Nitrospinae	0	0.00100009000810073	D08	OR	R2
D08_OR_R2	Nitrospirae	0.00100007000490034	0	D08	OR	R2
D08_OR_R2	Other	-8.5265128291212e-14	0	D08	OR	R2
D08_OR_R2	Planctomycetes	0.00300021001470103	0.0180016201458131	D08	OR	R2
D08_OR_R2	Proteobacteria	1.08607602532177	9.61286515786421	D08	OR	R2
D08_OR_R2	Spirochaetes	0.00400028001960137	0.00800072006480583	D08	OR	R2
D08_OR_R2	Synergistetes	0.00200014000980069	0.0070006300567051	D08	OR	R2
D08_OR_R2	Tenericutes	0.00100007000490034	0.00100009000810073	D08	OR	R2
D08_OR_R2	Thaumarchaeota	0	0	D08	OR	R2
D08_OR_R2	Thermotogae (200918)	0	0	D08	OR	R2
D08_OR_R2	Verrucomicrobia	0.0770053903773264	0.0380034203078277	D08	OR	R2
D08_OR_R2	Zoopagomycota	0.00100007000490034	0.00500045004050365	D08	OR	R2
D08_OR_R3	Acidobacteria	0.00500025001250063	0.0220013200792048	D08	OR	R3
D08_OR_R3	Actinobacteria (201174)	1.27206360318016	6.19837190231414	D08	OR	R3
D08_OR_R3	Aquificae (200783)	0	0	D08	OR	R3
D08_OR_R3	Armatimonadetes	0.00100005000250013	0.00700042002520151	D08	OR	R3
D08_OR_R3	Ascomycota	0.0370018500925046	1.11006660399624	D08	OR	R3
D08_OR_R3	Bacteroidetes	56.2318115905795	54.2752565153909	D08	OR	R3
D08_OR_R3	Balneolaeota	0	0	D08	OR	R3
D08_OR_R3	Basidiomycota	0.0100005000250013	3.36420185211113	D08	OR	R3
D08_OR_R3	Blastocladiomycota	0	0.00100006000360022	D08	OR	R3
D08_OR_R3	Calditrichaeota	0	0	D08	OR	R3
D08_OR_R3	candidate division WOR-3	0	0	D08	OR	R3
D08_OR_R3	candidate division Zixibacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Aminicenantes	0	0	D08	OR	R3
D08_OR_R3	Candidatus Bathyarchaeota	0	0.00100006000360022	D08	OR	R3
D08_OR_R3	Candidatus Dormibacteraeota	0	0.00300018001080065	D08	OR	R3
D08_OR_R3	Candidatus Edwardsbacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Eisenbacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Eremiobacteraeota	0	0	D08	OR	R3
D08_OR_R3	Candidatus Handelsmanbacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Hydrogenedentes	0	0	D08	OR	R3
D08_OR_R3	Candidatus Kryptonia	0	0.00100006000360022	D08	OR	R3
D08_OR_R3	Candidatus Latescibacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Magasanikbacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Marinimicrobia	0	0	D08	OR	R3
D08_OR_R3	Candidatus Melainabacteria	0.00500025001250063	0	D08	OR	R3
D08_OR_R3	Candidatus Moranbacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Nomurabacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Omnitrophica	0	0.00200012000720043	D08	OR	R3
D08_OR_R3	Candidatus Peregrinibacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Portnoybacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Rokubacteria	0.00100005000250013	0.0060003600216013	D08	OR	R3
D08_OR_R3	Candidatus Saccharibacteria	0.00100005000250013	0.00900054003240194	D08	OR	R3
D08_OR_R3	Candidatus Sumerlaeota	0	0	D08	OR	R3
D08_OR_R3	Candidatus Sungbacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Wallbacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Woesearchaeota	0	0	D08	OR	R3
D08_OR_R3	Candidatus Woesebacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Yanofskybacteria	0	0	D08	OR	R3
D08_OR_R3	Candidatus Zambryskibacteria	0	0	D08	OR	R3
D08_OR_R3	Chlamydiae	0	0.00100006000360022	D08	OR	R3
D08_OR_R3	Chlorobi	0	0	D08	OR	R3
D08_OR_R3	Chloroflexi	0.00700035001750088	0.0320019201152069	D08	OR	R3
D08_OR_R3	Chytridiomycota	0.00100005000250013	0.00800048002880173	D08	OR	R3
D08_OR_R3	Crenarchaeota	0	0	D08	OR	R3
D08_OR_R3	Cryptomycota	0	0	D08	OR	R3
D08_OR_R3	Cyanobacteria	0.00200010000500025	0.00800048002880173	D08	OR	R3
D08_OR_R3	Deinococcus-Thermus	0.00100005000250013	0.0120007200432026	D08	OR	R3
D08_OR_R3	Elusimicrobia (74152)	0.00100005000250013	0	D08	OR	R3
D08_OR_R3	Euryarchaeota	0.00300015000750037	0.014000840050403	D08	OR	R3
D08_OR_R3	Fibrobacteres	0.00100005000250013	0	D08	OR	R3
D08_OR_R3	Firmicutes	41.0780539026951	24.9104946296778	D08	OR	R3
D08_OR_R3	Fusobacteria	0.00100005000250013	0.0210012600756045	D08	OR	R3
D08_OR_R3	Gemmatimonadetes (142182)	0.00100005000250013	0.0160009600576035	D08	OR	R3
D08_OR_R3	Ignavibacteriae	0.00100005000250013	0.00100006000360022	D08	OR	R3
D08_OR_R3	Lentisphaerae	0.00100005000250013	0.00100006000360022	D08	OR	R3
D08_OR_R3	Microsporidia	0	0.00400024001440086	D08	OR	R3
D08_OR_R3	Mucoromycota	0.00600030001500075	0.142008520511231	D08	OR	R3
D08_OR_R3	Negarnaviricota	0	0	D08	OR	R3
D08_OR_R3	Nitrospinae	0	0	D08	OR	R3
D08_OR_R3	Nitrospirae	0.00100005000250013	0.00300018001080065	D08	OR	R3
D08_OR_R3	Other	2.8421709430404e-14	-4.2632564145606e-14	D08	OR	R3
D08_OR_R3	Planctomycetes	0.00300015000750037	0.0100006000360022	D08	OR	R3
D08_OR_R3	Proteobacteria	1.23306165308265	9.76458587515251	D08	OR	R3
D08_OR_R3	Spirochaetes	0.0040002000100005	0.00200012000720043	D08	OR	R3
D08_OR_R3	Synergistetes	0.00200010000500025	0.0060003600216013	D08	OR	R3
D08_OR_R3	Tenericutes	0.00100005000250013	0	D08	OR	R3
D08_OR_R3	Thaumarchaeota	0	0.00100006000360022	D08	OR	R3
D08_OR_R3	Thermotogae (200918)	0	0	D08	OR	R3
D08_OR_R3	Verrucomicrobia	0.0870043502175109	0.0380022801368082	D08	OR	R3
D08_OR_R3	Zoopagomycota	0.00100005000250013	0.00500030001800108	D08	OR	R3
D08_ZF_R1	Acidobacteria	0.00400016000640026	0.0170011900833058	D08	ZF	R1
D08_ZF_R1	Actinobacteria (201174)	1.44805792231689	1.34609422659586	D08	ZF	R1
D08_ZF_R1	Aquificae (200783)	0	0	D08	ZF	R1
D08_ZF_R1	Armatimonadetes	0.00100004000160006	0.00200014000980069	D08	ZF	R1
D08_ZF_R1	Ascomycota	0.0370014800592024	0.0860060204214295	D08	ZF	R1
D08_ZF_R1	Bacteroidetes	49.3779751190048	48.6214034982449	D08	ZF	R1
D08_ZF_R1	Balneolaeota	0	0	D08	ZF	R1
D08_ZF_R1	Basidiomycota	0.00900036001440058	0.0240016801176082	D08	ZF	R1
D08_ZF_R1	Blastocladiomycota	0	0	D08	ZF	R1
D08_ZF_R1	Calditrichaeota	0	0	D08	ZF	R1
D08_ZF_R1	candidate division WOR-3	0	0	D08	ZF	R1
D08_ZF_R1	candidate division Zixibacteria	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Aminicenantes	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Bathyarchaeota	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Dormibacteraeota	0	0.00100007000490034	D08	ZF	R1
D08_ZF_R1	Candidatus Edwardsbacteria	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Eisenbacteria	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Eremiobacteraeota	0	0.00300021001470103	D08	ZF	R1
D08_ZF_R1	Candidatus Handelsmanbacteria	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Hydrogenedentes	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Kryptonia	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Latescibacteria	0	0.00100007000490034	D08	ZF	R1
D08_ZF_R1	Candidatus Magasanikbacteria	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Marinimicrobia	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Melainabacteria	0.00700028001120045	0	D08	ZF	R1
D08_ZF_R1	Candidatus Moranbacteria	0	0.00100007000490034	D08	ZF	R1
D08_ZF_R1	Candidatus Nomurabacteria	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Omnitrophica	0	0.00100007000490034	D08	ZF	R1
D08_ZF_R1	Candidatus Peregrinibacteria	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Portnoybacteria	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Rokubacteria	0.00100004000160006	0.00200014000980069	D08	ZF	R1
D08_ZF_R1	Candidatus Saccharibacteria	0.00100004000160006	0	D08	ZF	R1
D08_ZF_R1	Candidatus Sumerlaeota	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Sungbacteria	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Wallbacteria	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Woesearchaeota	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Woesebacteria	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Yanofskybacteria	0	0	D08	ZF	R1
D08_ZF_R1	Candidatus Zambryskibacteria	0	0	D08	ZF	R1
D08_ZF_R1	Chlamydiae	0	0.00100007000490034	D08	ZF	R1
D08_ZF_R1	Chlorobi	0	0	D08	ZF	R1
D08_ZF_R1	Chloroflexi	0.00600024000960038	0.0280019601372096	D08	ZF	R1
D08_ZF_R1	Chytridiomycota	0.00100004000160006	0	D08	ZF	R1
D08_ZF_R1	Crenarchaeota	0	0	D08	ZF	R1
D08_ZF_R1	Cryptomycota	0	0	D08	ZF	R1
D08_ZF_R1	Cyanobacteria	0.00200008000320013	0.00600042002940206	D08	ZF	R1
D08_ZF_R1	Deinococcus-Thermus	0.00100004000160006	0.00200014000980069	D08	ZF	R1
D08_ZF_R1	Elusimicrobia (74152)	0.00100004000160006	0.00300021001470103	D08	ZF	R1
D08_ZF_R1	Euryarchaeota	0.00300012000480019	0.0140009800686048	D08	ZF	R1
D08_ZF_R1	Fibrobacteres	0.00100004000160006	0	D08	ZF	R1
D08_ZF_R1	Firmicutes	48.1819272770911	48.2543778064464	D08	ZF	R1
D08_ZF_R1	Fusobacteria	0.00200008000320013	0.00100007000490034	D08	ZF	R1
D08_ZF_R1	Gemmatimonadetes (142182)	0.00100004000160006	0.00300021001470103	D08	ZF	R1
D08_ZF_R1	Ignavibacteriae	0.00100004000160006	0	D08	ZF	R1
D08_ZF_R1	Lentisphaerae	0	0.00100007000490034	D08	ZF	R1
D08_ZF_R1	Microsporidia	0.00100004000160006	0.00500035002450172	D08	ZF	R1
D08_ZF_R1	Mucoromycota	0.00600024000960038	0.00500035002450172	D08	ZF	R1
D08_ZF_R1	Negarnaviricota	0	0	D08	ZF	R1
D08_ZF_R1	Nitrospinae	0	0	D08	ZF	R1
D08_ZF_R1	Nitrospirae	0.00100004000160006	0.00400028001960137	D08	ZF	R1
D08_ZF_R1	Other	-4.2632564145606e-14	-2.8421709430404e-14	D08	ZF	R1
D08_ZF_R1	Planctomycetes	0.00200008000320013	0.0100007000490034	D08	ZF	R1
D08_ZF_R1	Proteobacteria	0.822032881315253	1.52210654745832	D08	ZF	R1
D08_ZF_R1	Spirochaetes	0.00400016000640026	0.0110007700539038	D08	ZF	R1
D08_ZF_R1	Synergistetes	0.00100004000160006	0.00500035002450172	D08	ZF	R1
D08_ZF_R1	Tenericutes	0.00100004000160006	0.00100007000490034	D08	ZF	R1
D08_ZF_R1	Thaumarchaeota	0	0	D08	ZF	R1
D08_ZF_R1	Thermotogae (200918)	0	0	D08	ZF	R1
D08_ZF_R1	Verrucomicrobia	0.0740029601184047	0.0170011900833058	D08	ZF	R1
D08_ZF_R1	Zoopagomycota	0.00100004000160006	0.00100007000490034	D08	ZF	R1
D08_ZF_R2	Acidobacteria	0.00500025001250063	0.0210025203024363	D08	ZF	R2
D08_ZF_R2	Actinobacteria (201174)	2.22211110555528	1.48817858142977	D08	ZF	R2
D08_ZF_R2	Aquificae (200783)	0	0	D08	ZF	R2
D08_ZF_R2	Armatimonadetes	0.00100005000250013	0.00200024002880346	D08	ZF	R2
D08_ZF_R2	Ascomycota	0.048002400120006	0.106012721526583	D08	ZF	R2
D08_ZF_R2	Bacteroidetes	35.5157757887894	34.0000800096011	D08	ZF	R2
D08_ZF_R2	Balneolaeota	0	0	D08	ZF	R2
D08_ZF_R2	Basidiomycota	0.0150007500375019	0.0350042005040605	D08	ZF	R2
D08_ZF_R2	Blastocladiomycota	0	0	D08	ZF	R2
D08_ZF_R2	Calditrichaeota	0	0	D08	ZF	R2
D08_ZF_R2	candidate division WOR-3	0	0	D08	ZF	R2
D08_ZF_R2	candidate division Zixibacteria	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Aminicenantes	0	0.00100012001440173	D08	ZF	R2
D08_ZF_R2	Candidatus Bathyarchaeota	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Dormibacteraeota	0	0.00100012001440173	D08	ZF	R2
D08_ZF_R2	Candidatus Edwardsbacteria	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Eisenbacteria	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Eremiobacteraeota	0	0.00300036004320518	D08	ZF	R2
D08_ZF_R2	Candidatus Handelsmanbacteria	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Hydrogenedentes	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Kryptonia	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Latescibacteria	0	0.00100012001440173	D08	ZF	R2
D08_ZF_R2	Candidatus Magasanikbacteria	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Marinimicrobia	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Melainabacteria	0.0110005500275014	0.00100012001440173	D08	ZF	R2
D08_ZF_R2	Candidatus Moranbacteria	0	0.00100012001440173	D08	ZF	R2
D08_ZF_R2	Candidatus Nomurabacteria	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Omnitrophica	0	0.00100012001440173	D08	ZF	R2
D08_ZF_R2	Candidatus Peregrinibacteria	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Portnoybacteria	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Rokubacteria	0.00100005000250013	0.00200024002880346	D08	ZF	R2
D08_ZF_R2	Candidatus Saccharibacteria	0.00100005000250013	0	D08	ZF	R2
D08_ZF_R2	Candidatus Sumerlaeota	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Sungbacteria	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Wallbacteria	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Woesearchaeota	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Woesebacteria	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Yanofskybacteria	0	0	D08	ZF	R2
D08_ZF_R2	Candidatus Zambryskibacteria	0	0	D08	ZF	R2
D08_ZF_R2	Chlamydiae	0	0.00200024002880346	D08	ZF	R2
D08_ZF_R2	Chlorobi	0	0.00100012001440173	D08	ZF	R2
D08_ZF_R2	Chloroflexi	0.00700035001750088	0.0340040804896588	D08	ZF	R2
D08_ZF_R2	Chytridiomycota	0.00100005000250013	0	D08	ZF	R2
D08_ZF_R2	Crenarchaeota	0	0	D08	ZF	R2
D08_ZF_R2	Cryptomycota	0	0	D08	ZF	R2
D08_ZF_R2	Cyanobacteria	0.0040002000100005	0.00800096011521383	D08	ZF	R2
D08_ZF_R2	Deinococcus-Thermus	0.00100005000250013	0.00300036004320518	D08	ZF	R2
D08_ZF_R2	Elusimicrobia (74152)	0.00100005000250013	0.00400048005760691	D08	ZF	R2
D08_ZF_R2	Euryarchaeota	0.0040002000100005	0.011001320158419	D08	ZF	R2
D08_ZF_R2	Fibrobacteres	0.00100005000250013	0.00100012001440173	D08	ZF	R2
D08_ZF_R2	Firmicutes	61.4240712035602	62.8205384646158	D08	ZF	R2
D08_ZF_R2	Fusobacteria	0.00200010000500025	0.00100012001440173	D08	ZF	R2
D08_ZF_R2	Gemmatimonadetes (142182)	0.00100005000250013	0.00600072008641037	D08	ZF	R2
D08_ZF_R2	Ignavibacteriae	0.00100005000250013	0.00100012001440173	D08	ZF	R2
D08_ZF_R2	Lentisphaerae	0.00100005000250013	0.00200024002880346	D08	ZF	R2
D08_ZF_R2	Microsporidia	0.00100005000250013	0.00500060007200864	D08	ZF	R2
D08_ZF_R2	Mucoromycota	0.008000400020001	0.00500060007200864	D08	ZF	R2
D08_ZF_R2	Negarnaviricota	0	0	D08	ZF	R2
D08_ZF_R2	Nitrospinae	0	0	D08	ZF	R2
D08_ZF_R2	Nitrospirae	0.00100005000250013	0.00300036004320518	D08	ZF	R2
D08_ZF_R2	Other	-2.8421709430404e-14	9.9475983006414e-14	D08	ZF	R2
D08_ZF_R2	Planctomycetes	0.00300015000750037	0.0140016802016242	D08	ZF	R2
D08_ZF_R2	Proteobacteria	0.649032451622581	1.37016441973037	D08	ZF	R2
D08_ZF_R2	Spirochaetes	0.00500025001250063	0.0160019202304277	D08	ZF	R2
D08_ZF_R2	Synergistetes	0.00100005000250013	0.00600072008641037	D08	ZF	R2
D08_ZF_R2	Tenericutes	0.00100005000250013	0	D08	ZF	R2
D08_ZF_R2	Thaumarchaeota	0	0	D08	ZF	R2
D08_ZF_R2	Thermotogae (200918)	0	0.00100012001440173	D08	ZF	R2
D08_ZF_R2	Verrucomicrobia	0.0610030501525076	0.0210025203024363	D08	ZF	R2
D08_ZF_R2	Zoopagomycota	0.00200010000500025	0.00100012001440173	D08	ZF	R2
D08_ZF_R3	Acidobacteria	0.00500030001800108	0.0100007000490034	D08	ZF	R3
D08_ZF_R3	Actinobacteria (201174)	2.17213032781967	0.522036542557979	D08	ZF	R3
D08_ZF_R3	Aquificae (200783)	0	0	D08	ZF	R3
D08_ZF_R3	Armatimonadetes	0.00100006000360022	0.00100007000490034	D08	ZF	R3
D08_ZF_R3	Ascomycota	0.0430025801548093	0.0570039902793196	D08	ZF	R3
D08_ZF_R3	Bacteroidetes	37.3812428745725	75.8893122518576	D08	ZF	R3
D08_ZF_R3	Balneolaeota	0	0	D08	ZF	R3
D08_ZF_R3	Basidiomycota	0.0110006600396024	0.0410028702009141	D08	ZF	R3
D08_ZF_R3	Blastocladiomycota	0	0	D08	ZF	R3
D08_ZF_R3	Calditrichaeota	0	0	D08	ZF	R3
D08_ZF_R3	candidate division WOR-3	0	0	D08	ZF	R3
D08_ZF_R3	candidate division Zixibacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Aminicenantes	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Bathyarchaeota	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Dormibacteraeota	0	0.00100007000490034	D08	ZF	R3
D08_ZF_R3	Candidatus Edwardsbacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Eisenbacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Eremiobacteraeota	0	0.00200014000980069	D08	ZF	R3
D08_ZF_R3	Candidatus Handelsmanbacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Hydrogenedentes	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Kryptonia	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Latescibacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Magasanikbacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Marinimicrobia	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Melainabacteria	0.0100006000360022	0	D08	ZF	R3
D08_ZF_R3	Candidatus Moranbacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Nomurabacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Omnitrophica	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Peregrinibacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Portnoybacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Rokubacteria	0.00100006000360022	0.00100007000490034	D08	ZF	R3
D08_ZF_R3	Candidatus Saccharibacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Sumerlaeota	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Sungbacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Wallbacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Woesearchaeota	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Woesebacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Yanofskybacteria	0	0	D08	ZF	R3
D08_ZF_R3	Candidatus Zambryskibacteria	0	0	D08	ZF	R3
D08_ZF_R3	Chlamydiae	0	0.00100007000490034	D08	ZF	R3
D08_ZF_R3	Chlorobi	0	0	D08	ZF	R3
D08_ZF_R3	Chloroflexi	0.00700042002520151	0.0140009800686048	D08	ZF	R3
D08_ZF_R3	Chytridiomycota	0.00100006000360022	0	D08	ZF	R3
D08_ZF_R3	Crenarchaeota	0	0	D08	ZF	R3
D08_ZF_R3	Cryptomycota	0	0	D08	ZF	R3
D08_ZF_R3	Cyanobacteria	0.00300018001080065	0.00400028001960137	D08	ZF	R3
