sample	tax.level	method	value
D06-ZR-R2-A_S28_L001	family	simpson	0.744
D06-ZF-R3-B_S32_L004	family	simpson	0.709
D09-ZF-R3-B_S40_L004	family	simpson	0.7
D10-NF-R3-B_S47_L003	family	simpson	0.861
D01-ZH-R1-B_S127_L002	family	simpson	0.782
D06-ZR-R1-A_S31_L001	family	simpson	0.681
D07-ZR-R2-A_S30_L002	family	simpson	0.684
D01-OF-R3-B_S47_L004	family	simpson	0.817
D03-ZH-R1-A_S68_L002	family	simpson	0.653
D08-NF-R2-A_S17_L001	family	simpson	0.375
D02-ZR-R3-A_S25_L004	family	simpson	0.802
D07-OR-R1-B_S58_L001	family	simpson	0.873
NCO-B4-R2-A_S14_L001	family	simpson	0.957
D08-OF-R3-B_S33_L004	family	simpson	0.773
D04-ZH-R1-A_S27_L001	family	simpson	0.755
D07-ZR-R1-B_S42_L001	family	simpson	0.481
NCO-B2-R1-B_S99_L002	family	simpson	0.911
D07-ZF-R2-A_S29_L001	family	simpson	0.676
