metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Kit	Herbaspirillum	Zymo	2.00231391846113e-05	2.49838315695145e-05	210	37	0.423840322169528	0.584151021585111
Kit	unclassified.Candidatus.Melainabacteria	Zymo	-4.68625153221933e-05	5.85129113802379e-05	210	117	0.424159094258642	0.584151021585111
Temperature	unclassified.Armatimonadetes	Hot	-5.67608024894465e-05	7.0505093578215e-05	210	142	0.421755855231099	0.584151021585111
Temperature	Mailhella	Hot	3.68693266312256e-05	4.5932960323894e-05	210	98	0.423128802174068	0.584151021585111
Temperature	Mailhella	Room Temp	3.6793604849425e-05	4.5932960323894e-05	210	98	0.424080253168779	0.584151021585111
Temperature	Ophiocordyceps	Hot	4.03557443339453e-05	5.04292793070859e-05	210	71	0.424533217403772	0.584151021585111
Temperature	Dehalobacter	Room Temp	4.34424600742869e-05	5.41000764303841e-05	210	79	0.422941425547936	0.584151021585111
Temperature	Calonectria	Room Temp	3.01507116139794e-05	3.7597161313154e-05	210	27	0.423553278520481	0.584151021585111
Temperature	Ophiocordyceps	Room Temp	4.01928177652026e-05	5.04292793070859e-05	210	71	0.426402700518352	0.586146485078325
Kit	unclassified.Saprospiraceae	Zymo	-1.66375316849361e-05	2.11011747024558e-05	210	24	0.431372705749304	0.592395916146883
Kit	Sphingobacterium	Zymo	3.67091592280384e-05	4.69264678121091e-05	210	105	0.434995274585443	0.596300619603335
Temperature	Uromyces	Room Temp	4.34585275999139e-05	5.55633443163793e-05	210	129	0.435069121598999	0.596300619603335
Kit	unclassified.Flavobacteriales..miscellaneous.	Zymo	3.33902610142333e-05	4.28658299957536e-05	210	206	0.436944908611549	0.598284997295735
Temperature	Hymenobacter	Hot	-2.50004076710107e-05	3.21946850818519e-05	210	66	0.438362544660799	0.599638784183754
Kit	Trichoderma	Zymo	4.00717664389303e-05	5.16652374076966e-05	210	136	0.438912890991245	0.599804713202112
Temperature	unclassified.Candidatus.Melainabacteria	Room Temp	5.3564536563172e-05	6.96442947946065e-05	210	117	0.442745623020062	0.60445154392778
Kit	unclassified.Siphoviridae	Zymo	0.000106925386013696	0.000139320849371644	210	111	0.443717521716672	0.604597558830319
Temperature	Solobacterium	Room Temp	4.84989732448171e-05	6.3135660844137e-05	210	141	0.443305526636467	0.604597558830319
Temperature	Alloprevotella	Hot	5.51344201496187e-05	7.20597119035091e-05	210	57	0.445114943294518	0.605911091261671
Temperature	Treponema	Room Temp	-6.51237563430387e-05	8.54189923876931e-05	210	209	0.446730970839857	0.606847692174987
Temperature	Dehalobacterium	Room Temp	2.17296058508533e-05	2.85249611779174e-05	210	43	0.447105238154676	0.606847692174987
Temperature	Myriosclerotinia	Room Temp	2.84591066589999e-05	3.73399845340257e-05	210	31	0.446875034599893	0.606847692174987
Kit	Xanthomonas	Zymo	4.33811559050906e-05	5.71676052137329e-05	210	115	0.4488542910497	0.608630745768653
Temperature	Bacteria..environmental.samples	Room Temp	8.87318548011633e-05	0.000117485095821735	210	209	0.450994702834802	0.61094049860761
Temperature	Thermaerobacter	Room Temp	-4.52404777668849e-05	6.02467006024055e-05	210	39	0.453596583073693	0.613870303133613
Temperature	Paracoccus	Hot	4.0124266831933e-05	5.38571274181177e-05	210	86	0.457151666112275	0.618083200410987
Temperature	Paeniclostridium	Room Temp	-7.01254903241176e-05	9.44465266197268e-05	210	102	0.458675618794892	0.619544459009912
Temperature	Intestinibacillus	Hot	5.51753480308016e-05	7.45788491230781e-05	210	206	0.460286494312384	0.621120192131963
Kit	Scortechinia	Zymo	8.69328980962831e-05	0.000118049331220059	210	209	0.462356250934031	0.623178796120554
Temperature	Merdibacter	Hot	0.00011508995696702	0.000156406321239387	210	162	0.462703569651742	0.623178796120554
Kit	Gordonibacter	Zymo	-0.00269924503758114	0.00371757084280116	210	209	0.468652929888667	0.629793264759898
Temperature	Yersinia	Hot	3.51274675275974e-05	4.83358323220679e-05	210	67	0.468249366151697	0.629793264759898
Temperature	Pyricularia	Room Temp	-4.67569250550421e-05	6.44420468952742e-05	210	72	0.468966229338379	0.629793264759898
Kit	Pseudomonas	Zymo	0.0177059965851636	0.0244728764033469	210	209	0.470234190211146	0.630285137023185
Temperature	Arthrobacter	Room Temp	-6.00741499784218e-05	8.29991620886524e-05	210	207	0.470051887125312	0.630285137023185
Kit	Mageeibacillus	Zymo	4.99031859848404e-05	6.91880925562802e-05	210	209	0.471599500298739	0.630905360208265
Kit	Xylaria	Zymo	-6.36010362148106e-05	8.80915064073175e-05	210	139	0.471157784524064	0.630905360208265
Kit	unclassified.Fungi	Zymo	-5.69226691590986e-05	7.91423716049947e-05	210	73	0.472842969171422	0.631964121320887
Kit	Sphingopyxis	Zymo	2.66950129288989e-05	3.73028323653918e-05	210	31	0.475067398681973	0.634330681334668
Kit	Frisingicoccus	Zymo	5.3533626349122e-05	7.51160250448835e-05	210	209	0.476887580658196	0.635547033136471
Kit	Erythrobacter	Zymo	2.33700861252249e-05	3.27844314587416e-05	210	37	0.476787660897722	0.635547033136471
Temperature	Janthinobacterium	Hot	2.34824083714093e-05	3.30286741632252e-05	210	62	0.477943519161134	0.636347656940253
Kit	unclassified.Bacteroidaceae	Zymo	-0.0218899971663126	0.0309261953707785	210	209	0.479897275026263	0.638114481015518
Temperature	Viruses..environmental.samples..186616.	Room Temp	7.02840803222566e-05	9.94080288505057e-05	210	197	0.480385680558628	0.638114481015518
Kit	Moineauvirus	Zymo	8.35510357744909e-05	0.000118241026492616	210	39	0.480639877331431	0.638114481015518
Temperature	Lysobacter	Room Temp	-1.16702202732968e-05	1.65545825514614e-05	210	23	0.481671448611496	0.638271739487082
Temperature	unclassified.Neisseriaceae	Room Temp	0.000136753528554232	0.000193913102390709	210	138	0.481499508211633	0.638271739487082
Temperature	Aggregatibacter	Hot	4.1763118761518e-05	5.97821187059562e-05	210	32	0.485632904180139	0.642911742465752
Kit	Methanobrevibacter	Zymo	0.000627723852480319	0.000904938965424892	210	155	0.488709844980707	0.646373096767293
Kit	Azospirillum	Zymo	-0.0376327825614741	0.0545024344622478	210	207	0.490705760089861	0.648399482614013
Kit	Algoriphagus	Zymo	-2.33222081935196e-05	3.39319334458211e-05	210	46	0.492687389960605	0.650403183347428
Kit	Leeuwenhoekiella	Zymo	-1.66850865126797e-05	2.43346225187128e-05	210	42	0.493738549851347	0.651175936502059
Kit	Proteiniphilum	Zymo	-3.34245507425415e-05	4.89667727712084e-05	210	104	0.495663678923053	0.653098796545172
Kit	Comamonas	Zymo	3.00740977907103e-05	4.42802248634248e-05	210	40	0.497823073811566	0.653125089079804
Kit	Geobacter	Zymo	4.01723927148147e-05	5.92401975272605e-05	210	150	0.498486745384943	0.653125089079804
Temperature	unclassified.Acidaminococcaceae	Room Temp	5.9995820281186e-05	8.80936057969266e-05	210	112	0.496641965978999	0.653125089079804
Temperature	Synechococcus	Hot	-3.50668189320581e-05	5.15326815387137e-05	210	67	0.49700126518181	0.653125089079804
Temperature	Myxococcus	Hot	-2.67448814978358e-05	3.94154720432374e-05	210	26	0.498227164176792	0.653125089079804
Temperature	Myxococcus	Room Temp	-2.67852468079741e-05	3.94154720432374e-05	210	26	0.497579706517056	0.653125089079804
Kit	Clostridioides	Zymo	0.00351212573379686	0.00518982599937651	210	209	0.4993692935293	0.653668794338915
Temperature	Massilioclostridium	Hot	-7.35291000739982e-05	0.000108856141870169	210	124	0.500169051581258	0.654103212451449
Temperature	Selenomonas	Hot	-0.000235899725366088	0.000350965309965549	210	209	0.502278656021638	0.656248187960982
Temperature	unclassified.Acidimicrobiia	Room Temp	-2.68087818595487e-05	3.99368793436882e-05	210	26	0.502829258834477	0.656354158590662
Kit	Faecalibacterium	Zymo	0.237184251987009	0.353914381697982	210	209	0.503531642919976	0.656657870151238
Temperature	unclassified.Candidatus.Melainabacteria	Hot	-4.64951230325989e-05	6.96442947946065e-05	210	117	0.505164847332725	0.658173771268546
Temperature	Pantoea	Hot	3.50923445798961e-05	5.35134672827503e-05	210	115	0.512739426697616	0.667420594528182
Temperature	Firmicutes..environmental.samples	Hot	0.0427860347107144	0.0653610086168005	210	209	0.513481784668359	0.667765148805922
Kit	Xylanimonas	Zymo	0.000146929204896052	0.000226301506937383	210	137	0.516924610633994	0.670371619356515
Kit	Selenomonadales..environmental.samples	Zymo	-2.68290630781533e-05	4.12434906443499e-05	210	62	0.516124536456985	0.670371619356515
Temperature	Pseudoramibacter	Hot	2.67330411596878e-05	4.11522079285365e-05	210	30	0.516698452177099	0.670371619356515
Temperature	unclassified.Deltaproteobacteria..miscellaneous.	Room Temp	-6.86249477217887e-05	0.000106401253278399	210	209	0.519701080092305	0.673347645939798
Temperature	Mitsuokella	Room Temp	0.0211049908678192	0.0327720684055593	210	122	0.520328869405596	0.673536814286133
Temperature	Anaerotruncus	Hot	0.000921992293150073	0.00144335355291486	210	209	0.523704915551306	0.675161062964645
Kit	Nocardioides	Zymo	2.67522336884007e-05	4.18412493296207e-05	210	190	0.523322015383518	0.675161062964645
Temperature	unclassified.Rhizobiales..miscellaneous.	Room Temp	7.52728546775317e-05	0.000118140643152419	210	209	0.524769398790534	0.675161062964645
Temperature	unclassified.Gammaproteobacteria..miscellaneous.	Room Temp	-5.66930908796959e-05	8.85908800079857e-05	210	209	0.522953368379028	0.675161062964645
Temperature	unclassified.Alphaproteobacteria..miscellaneous.	Room Temp	-5.01872837812171e-05	7.88059577418657e-05	210	200	0.524964288585528	0.675161062964645
Temperature	Thermus	Room Temp	-2.5114735455361e-05	3.9228239609594e-05	210	36	0.522772976946661	0.675161062964645
Kit	unclassified.Ignavibacteria	Zymo	-2.34438152043711e-05	3.67566578073118e-05	210	40	0.52433710692892	0.675161062964645
Kit	Ophiocordyceps	Zymo	-2.67838390640955e-05	4.23690692793589e-05	210	71	0.528018251107016	0.678464627801111
Kit	Eubacterium	Zymo	-0.038775551373618	0.0624093613813752	210	209	0.535114032078081	0.686950796001062
Temperature	Staphylococcus	Room Temp	-0.00341817685680848	0.00551003569949626	210	209	0.535741222374521	0.687124980623468
Kit	Megamonas	Zymo	0.0783049312402844	0.127041245500953	210	130	0.538359243479009	0.687174737451834
Temperature	Paenibacillus	Hot	0.000229241274385701	0.00037077546208331	210	209	0.537108102559567	0.687174737451834
Temperature	Acidovorax	Hot	4.18295733554448e-05	6.79258534332516e-05	210	119	0.538729264840637	0.687174737451834
Temperature	Veillonellaceae..environmental.samples	Hot	-7.31891574231007e-05	0.000118241423935732	210	192	0.5366441961738	0.687174737451834
Kit	Hymenobacter	Zymo	-1.66817330861027e-05	2.70489457990026e-05	210	66	0.538128873675868	0.687174737451834
Temperature	Cutaneotrichosporon	Hot	9.39047261077974e-05	0.000151948696047776	210	52	0.537287254902026	0.687174737451834
Temperature	Youngiibacter	Room Temp	4.66898619513312e-05	7.63259827551533e-05	210	75	0.541430654637507	0.689990934533486
Temperature	unclassified.Acholeplasmatales	Room Temp	0.000981492590996635	0.0016092529037529	210	57	0.542627107159283	0.690885879607174
Temperature	Parolsenella	Hot	0.00287558645553684	0.00473356354797253	210	84	0.544226230646765	0.692084943498014
Temperature	unclassified.Planctomycetes	Hot	4.36262717971467e-05	7.20849785131273e-05	210	204	0.545738565339138	0.692084943498014
Temperature	unclassified.Aminicenantes	Hot	-1.66696572772192e-05	2.75461901211973e-05	210	44	0.545773856090214	0.692084943498014
Temperature	unclassified.Aminicenantes	Room Temp	1.66584300434655e-05	2.75461901211973e-05	210	44	0.546044129240564	0.692084943498014
Temperature	unclassified.Sphingobacteriales	Hot	2.50918471780288e-05	4.14474483956971e-05	210	22	0.545617049462833	0.692084943498014
Temperature	unclassified.Sphingobacteriales	Room Temp	-2.5018048695163e-05	4.14474483956971e-05	210	22	0.546798076478702	0.692412781627922
Temperature	Sphingopyxis	Room Temp	2.67627182734045e-05	4.43992512532295e-05	210	31	0.547352244407052	0.692487273919511
Kit	Listeria	Zymo	-3.34546037368647e-05	5.62014762666373e-05	210	158	0.552351517331748	0.697559871573338
Temperature	unclassified.Veillonellaceae	Room Temp	0.00137027322179836	0.00230201362566998	210	97	0.552359640795197	0.697559871573338
Kit	Ethanoligenens	Zymo	4.02368367258055e-05	6.77025796923294e-05	210	187	0.552981594426927	0.697715044231809
Temperature	Bordetella	Room Temp	-3.16438089088837e-05	5.36476421601795e-05	210	83	0.555970293098103	0.700853444320242
Kit	Serratia	Zymo	2.67840990553069e-05	4.56458625890089e-05	210	159	0.558022995739244	0.702451394451737
Temperature	Actinobacteria..environmental.samples	Room Temp	-4.18619776849937e-05	7.13817013104808e-05	210	141	0.558242846377597	0.702451394451737
Temperature	Saccharomyces	Hot	8.55949272753262e-05	0.000146304562201027	210	167	0.559186155693637	0.703005616600454
Temperature	unclassified.Magnetococcales	Hot	3.50273898962091e-05	6.02263786938919e-05	210	29	0.561504078480457	0.705285446285425
Kit	Cutaneotrichosporon	Zymo	-7.37523281843398e-05	0.000127662439721836	210	52	0.564117212237681	0.707931654136695
Temperature	Intestinibaculum	Hot	1.84720921418901e-05	3.22372581410815e-05	210	28	0.567295139758545	0.711281260432687
Temperature	Monoglobus	Hot	-0.00217579550578999	0.00382115953955874	210	162	0.569728552059443	0.713156457713782
Temperature	Fibrobacter	Room Temp	-3.66665503805246e-05	6.44080289682036e-05	210	159	0.569810989460869	0.713156457713782
Kit	Rhodoferax	Zymo	3.01438591251851e-05	5.3383497761719e-05	210	101	0.572943189592495	0.716435222764139
Temperature	Akkermansia	Room Temp	-0.0210106939241314	0.0374405801200359	210	209	0.575316443324845	0.718759953322729
Temperature	unclassified.Methanomassiliicoccales	Hot	2.3485506344202e-05	4.20373285642938e-05	210	32	0.577013118807774	0.720236017940417
Temperature	unclassified.Acidimicrobiaceae	Room Temp	-3.1722722171595e-05	5.7114909048629e-05	210	183	0.57923807038025	0.722368262615156
Kit	Microbacterium	Zymo	4.01215588067539e-05	7.25300938474579e-05	210	198	0.580773392672233	0.723008451848113
Temperature	Cryobacterium	Hot	1.67484445460087e-05	3.02781355401456e-05	210	24	0.580785759245659	0.723008451848113
Kit	unclassified.Coriobacteriia	Zymo	-0.00111285412373347	0.00202274442454506	210	209	0.582825751952613	0.723095922441257
Temperature	Pseudoxanthomonas	Room Temp	-1.5018220742767e-05	2.73797835914478e-05	210	35	0.583959439510858	0.723095922441257
Kit	Halomonas	Zymo	3.34881099835759e-05	6.075685213194e-05	210	188	0.582133201740423	0.723095922441257
Temperature	unclassified.Acidobacteriaceae	Room Temp	-3.17804635683379e-05	5.78610445283718e-05	210	178	0.583452565972861	0.723095922441257
Temperature	Peptoanaerobacter	Room Temp	-6.18193495238508e-05	0.000112610541820995	210	123	0.583650507559089	0.723095922441257
Temperature	unclassified.Fungi	Room Temp	5.20133403586253e-05	9.41982637470353e-05	210	73	0.581458606059125	0.723095922441257
Temperature	unclassified.Betaproteobacteria..miscellaneous.	Room Temp	5.02298331305937e-05	9.18061171885362e-05	210	204	0.584909034902637	0.723630823711404
Temperature	Ethanoligenens	Room Temp	-4.34825706943735e-05	8.05821878834148e-05	210	187	0.590078688201167	0.728467925577202
Kit	Tuber	Zymo	-2.34833423316001e-05	4.35242493441681e-05	210	65	0.590119351128445	0.728467925577202
Kit	Clavaria	Zymo	1.33738021114704e-05	2.48046737048145e-05	210	41	0.590382088468505	0.728467925577202
Temperature	Gordonibacter	Room Temp	0.0023660376256549	0.00442479435031703	210	209	0.593444677201468	0.731601109989112
Temperature	Caecibacter	Room Temp	-2.3330483927278e-05	4.40381252149852e-05	210	55	0.596861559355859	0.735165162977526
Kit	Rikenella	Zymo	3.35411580304266e-05	6.37554648571311e-05	210	129	0.599416927933978	0.737662733496216
Kit	unclassified.Bacteria..miscellaneous.	Zymo	7.01203119799997e-05	0.000133678656972082	210	209	0.600490093675969	0.738333466102906
Kit	Prevotellaceae..environmental.samples	Zymo	-0.00417436658103872	0.00798167011668607	210	209	0.601566064547569	0.73842149341919
Temperature	Arcobacter	Hot	2.18748990543113e-05	4.18322707495654e-05	210	93	0.601618083694176	0.73842149341919
Temperature	Tannerella	Hot	0.00107245400266182	0.00206635815355449	210	164	0.604338525979113	0.741109876595438
Temperature	Anaerococcus	Room Temp	-4.00076425450018e-05	7.75144663773117e-05	210	148	0.606341532385781	0.741850164985683
Kit	Paraburkholderia	Zymo	2.67461516966089e-05	5.17608592632057e-05	210	187	0.605927444291592	0.741850164985683
Temperature	Filifactor	Hot	-2.67171503384691e-05	5.17919761673757e-05	210	62	0.606534147767264	0.741850164985683
Temperature	Anaerococcus	Hot	-3.98046894612653e-05	7.75144663773117e-05	210	148	0.608167930076779	0.743198222244176
Temperature	unclassified.Hungateiclostridiaceae	Hot	-0.000214630371423501	0.000419721753316525	210	209	0.609669234292646	0.74438217427172
Temperature	Veillonellaceae..environmental.samples	Room Temp	6.03511426819617e-05	0.000118241423935732	210	192	0.610338420522993	0.744548963255798
Temperature	Marinobacter	Hot	2.00423522031487e-05	3.93692301674288e-05	210	166	0.611261167299012	0.745024509053199
Temperature	unclassified.Rikenellaceae	Hot	0.00405605106286769	0.0080574396278967	210	209	0.615251054201188	0.746671811249127
Temperature	Methylobacterium	Room Temp	-3.00962767674079e-05	5.97923960391911e-05	210	111	0.615283209269667	0.746671811249127
Kit	unclassified.Alphaproteobacteria..miscellaneous.	Zymo	3.34533328335846e-05	6.62102478772125e-05	210	200	0.613941634513462	0.746671811249127
Kit	Cellulomonas	Zymo	-2.99326576087415e-05	5.94486786269857e-05	210	115	0.615172388378305	0.746671811249127
Kit	Aerococcus	Zymo	-1.33846007912578e-05	2.65673452116148e-05	210	37	0.614965579474691	0.746671811249127
Temperature	Listeria	Hot	3.35617480283868e-05	6.68931367227733e-05	210	158	0.616423444611255	0.746759077613981
Temperature	Methylobacterium	Hot	-3.00284240294437e-05	5.97923960391911e-05	210	111	0.616079689789196	0.746759077613981
Temperature	Niastella	Room Temp	-1.67808504624448e-05	3.36345656676669e-05	210	28	0.618394635343617	0.748498441740585
Temperature	Niastella	Hot	-1.6744017250278e-05	3.36345656676669e-05	210	28	0.619164952861313	0.74878252949837
Temperature	Paracoccus	Room Temp	-2.67322280241657e-05	5.38571274181177e-05	210	86	0.620197680734247	0.748992279333741
Kit	Nocardia	Zymo	2.66911334753908e-05	5.38070065800063e-05	210	143	0.620409913782884	0.748992279333741
Temperature	unclassified.Gammaproteobacteria..miscellaneous.	Hot	4.38042827072376e-05	8.85908800079857e-05	210	209	0.62153518469956	0.749703354797226
Temperature	Massilicoli	Hot	-0.000209441100140477	0.000425958045509256	210	209	0.623482945422258	0.750111151205092
Temperature	Ogataea	Room Temp	2.17452462337488e-05	4.41883932397051e-05	210	74	0.623194374173431	0.750111151205092
Kit	Ascoidea	Zymo	-1.00586282085422e-05	2.04309687077262e-05	210	41	0.623039494827621	0.750111151205092
Temperature	Peptoanaerobacter	Hot	5.52408251215341e-05	0.000112610541820995	210	123	0.624292434393647	0.75043922896158
Temperature	Candidatus.Borkfalkia	Room Temp	-0.00128085753234648	0.00263587062545519	210	101	0.627554457582768	0.753630934304129
Temperature	Arthrobacter	Hot	4.02768005246267e-05	8.29991620886524e-05	210	207	0.628025778586774	0.753630934304129
Temperature	Parolsenella	Room Temp	0.00226772200242354	0.00473356354797253	210	84	0.632418111822634	0.757783060301492
Temperature	Succinivibrio	Room Temp	5.34538085155408e-05	0.000111627438579344	210	73	0.632569979522061	0.757783060301492
Temperature	Chitinophaga	Room Temp	2.16944340623762e-05	4.5406388775953e-05	210	80	0.633333845529315	0.758048558261971
Temperature	Desulfotomaculum	Hot	-0.000793393877631487	0.00166851667316842	210	209	0.634951394558825	0.758685512472852
Kit	Cantharellus	Zymo	2.00810999310103e-05	4.21949435545603e-05	210	59	0.634664072817346	0.758685512472852
Temperature	Neurospora	Room Temp	4.69273333912974e-05	9.93017414478565e-05	210	207	0.63704087982606	0.760371271098143
Temperature	Thermaerobacter	Hot	-2.84363713891214e-05	6.02467006024055e-05	210	39	0.637450021263965	0.760371271098143
Temperature	Erythrobacter	Room Temp	-1.83876184014266e-05	3.90212784721786e-05	210	37	0.638004831151172	0.760384274466614
Temperature	Nocardioides	Room Temp	-2.34180689540927e-05	4.98010479080505e-05	210	190	0.63870910793403	0.760575240964032
Kit	Salmonella	Zymo	-7.69174138766982e-05	0.000164375947042255	210	209	0.640347660583109	0.761826661943143
Temperature	Nocardioides	Hot	-2.32686697636819e-05	4.98010479080505e-05	210	190	0.640849895883502	0.761826661943143
Temperature	Halomonas	Room Temp	-3.34871648981404e-05	7.23151185073017e-05	210	188	0.64382332343078	0.764711135221946
Kit	unclassified.Magnetococcales	Zymo	-2.33175666135635e-05	5.06002791709115e-05	210	29	0.645436829792182	0.765976814982573
Kit	Atopobium	Zymo	-0.000160053008415209	0.000348896995319945	210	209	0.646926589151674	0.767093614617507
Temperature	Actinoplanes	Room Temp	-2.00377852939197e-05	4.39295467887919e-05	210	59	0.648795648208825	0.767776893234875
Temperature	unclassified.Deltaproteobacteria..miscellaneous.	Hot	4.86174562609441e-05	0.000106401253278399	210	209	0.648227956278524	0.767776893234875
Temperature	Amycolatopsis	Room Temp	-3.16868063613961e-05	6.9543454384773e-05	210	148	0.649150420460388	0.767776893234875
Kit	Propionibacterium	Zymo	6.6827616198875e-05	0.00014754796817489	210	178	0.651103843645459	0.768137699085529
Temperature	Glomus	Room Temp	2.01086012736987e-05	4.43712053873746e-05	210	55	0.650910454419041	0.768137699085529
Temperature	Algoriphagus	Hot	1.83428312992627e-05	4.03870790242351e-05	210	46	0.650202338139465	0.768137699085529
Temperature	Subdoligranulum	Room Temp	-0.01320956351427	0.0292691759022498	210	209	0.652260296562728	0.768853199489623
Temperature	Rhodoferax	Room Temp	-2.84746355583434e-05	6.35390714217656e-05	210	101	0.654541945538362	0.770892704180817
Temperature	unclassified.Myxococcales	Room Temp	-3.18298478646325e-05	7.17416427984797e-05	210	168	0.657765742823547	0.772489484194765
Temperature	Zoogloea	Hot	-4.00152290418025e-05	9.01804707031905e-05	210	203	0.657729190804911	0.772489484194765
Kit	unclassified.Cyanobacteria	Zymo	1.6703225236803e-05	3.7687852979104e-05	210	91	0.658107994045755	0.772489484194765
Temperature	Polaribacter	Hot	1.6770746707539e-05	3.76922091549553e-05	210	39	0.656852069346698	0.772489484194765
Temperature	Polaribacter	Room Temp	-1.6660899022284e-05	3.76922091549553e-05	210	39	0.658955968886979	0.772835943375836
Temperature	Pseudonocardia	Hot	-3.17541575610742e-05	7.22805389235301e-05	210	125	0.660912478218967	0.773833799474966
Kit	unclassified.Atopobiaceae	Zymo	-2.66577763309892e-05	6.06801402317755e-05	210	79	0.660913845903512	0.773833799474966
Temperature	Lachnoclostridium	Hot	0.00695423528240136	0.0158909851463584	210	209	0.662140152175932	0.773973187911332
Kit	Metschnikowia	Zymo	2.33847537615329e-05	5.33518255533191e-05	210	81	0.661640270991013	0.773973187911332
Temperature	Catabacter	Room Temp	0.000182332602733926	0.000420034372248189	210	209	0.664698326727498	0.775666327850619
Kit	unclassified.Betaproteobacteria..miscellaneous.	Zymo	3.34895645122534e-05	7.71325664946292e-05	210	204	0.6646315032615	0.775666327850619
Kit	Chloroflexi..environmental.samples	Zymo	1.33636093197404e-05	3.09863234492141e-05	210	46	0.666740394965387	0.777400393796172
Temperature	Hemileia	Room Temp	-1.99853108741119e-05	4.6620270186681e-05	210	205	0.668622404279039	0.778296520551288
Kit	unclassified.Actinomycetaceae	Zymo	-4.34120833806841e-05	0.000101119422610648	210	153	0.668163161722958	0.778296520551288
Kit	Mycoplasma	Zymo	-0.000849917812006824	0.00201314283059671	210	164	0.673350702001645	0.78252259860435
Kit	Calonectria	Zymo	1.33349949131398e-05	3.15879337216788e-05	210	27	0.673372450730353	0.78252259860435
Kit	unclassified.Erysipelotrichaceae	Zymo	0.00821521523030966	0.0197062471845723	210	209	0.677217304459609	0.785684474385505
Temperature	Syntrophomonas	Hot	-2.33690113990357e-05	5.59962489281877e-05	210	195	0.676890232478805	0.785684474385505
Temperature	Comamonas	Room Temp	2.17166582272277e-05	5.27040094436553e-05	210	40	0.680751181395142	0.789129478930687
Temperature	Desulfovibrio	Hot	0.00115536932477888	0.00281824268389568	210	209	0.682280087671815	0.790246530708531
Kit	Mycobacteroides	Zymo	7.36331412220355e-05	0.000180353781108634	210	192	0.683518449481608	0.791025490376894
Kit	Hyaloscypha	Zymo	-1.33851231924143e-05	3.28532837935618e-05	210	31	0.684141059129605	0.791091150259047
Kit	Aminipila	Zymo	1.33275287017633e-05	3.29709428762315e-05	210	196	0.686489123774424	0.793150243831938
Temperature	Victivallis	Room Temp	0.000633404861303351	0.00158199399544843	210	62	0.689307658314588	0.795749055593554
Temperature	unclassified.Synergistaceae	Hot	1.00179826327431e-05	2.51530821816496e-05	210	60	0.690854724911678	0.796876984675351
Temperature	unclassified.Synergistaceae	Room Temp	9.95179514696665e-06	2.51530821816496e-05	210	60	0.692792017660879	0.798452795292588
Kit	Mycobacterium	Zymo	4.02621624499099e-05	0.000102311243999124	210	209	0.694356398162808	0.799004070172236
Temperature	Mucilaginibacter	Hot	-1.17069708446748e-05	2.97547396164188e-05	210	24	0.694413408626085	0.799004070172236
Temperature	Rhodobacter	Hot	1.34466599266236e-05	3.49980710634101e-05	210	47	0.701236121205891	0.806190869610062
Temperature	Chaetosphaerella	Hot	2.1915825339392e-05	5.74664749434258e-05	210	185	0.703341833049451	0.807947315203889
Temperature	Murdochiella	Room Temp	-1.16553725436977e-05	3.0898642090561e-05	210	41	0.706421285827592	0.81081852018635
Temperature	Christensenella	Room Temp	-0.000111001920561142	0.000295594170630035	210	209	0.707676800189028	0.811593245827942
Kit	Negativicoccus	Zymo	1.67191961542467e-05	4.49512486670292e-05	210	28	0.710336816107215	0.813976122063841
Temperature	Sphingomonas	Hot	1.68930524515557e-05	4.56287806500695e-05	210	181	0.711610348793376	0.814100873660507
Kit	Intestinibaculum	Zymo	1.00392446351809e-05	2.70847143231757e-05	210	28	0.711288365710829	0.814100873660507
Temperature	Novosphingobium	Room Temp	-2.18079357858026e-05	5.91142718211365e-05	210	110	0.712589854250882	0.814554878366911
Temperature	unclassified.Spirochaetales	Room Temp	2.50795991904992e-05	6.83175484991249e-05	210	98	0.713935983011163	0.815426882556867
Kit	Faecalitalea	Zymo	0.000394469779007805	0.00109346761655251	210	167	0.718671963210395	0.819497067347579
Kit	Glomus	Zymo	-1.34625665717152e-05	3.72792691249542e-05	210	55	0.718391167270875	0.819497067347579
Kit	Actinomyces	Zymo	-0.000209625044720888	0.000585015393416635	210	209	0.720484548632823	0.819558502024969
Kit	Coriobacteriaceae..environmental.samples	Zymo	-0.000392226616956323	0.00109231023550712	210	209	0.719919905090684	0.819558502024969
Temperature	Deinococcus	Room Temp	-2.17967752307877e-05	6.06806508150637e-05	210	97	0.719826669279798	0.819558502024969
Temperature	Stenotrophomonas	Room Temp	2.33344700862938e-05	6.61968189577545e-05	210	188	0.724839119064524	0.823707913066253
Kit	unclassified.Actinobacteria..class...miscellaneous.	Zymo	3.69499240901843e-05	0.000105245034930101	210	207	0.725899963446083	0.823707913066253
Temperature	Actinobacteria..environmental.samples	Hot	-2.50897960161967e-05	7.13817013104808e-05	210	141	0.725598083549405	0.823707913066253
Temperature	Echinosphaeria	Hot	3.37952122304047e-05	9.84014878744628e-05	210	209	0.731632149334555	0.826450368984247
Temperature	Bertia	Hot	2.02427589302283e-05	5.86057012753209e-05	210	185	0.730157728533993	0.826450368984247
Temperature	unclassified.Rhodospirillaceae	Room Temp	-2.8513318012584e-05	8.25213390721585e-05	210	187	0.730067191171568	0.826450368984247
Temperature	Bordetella	Hot	1.85447584592596e-05	5.36476421601795e-05	210	83	0.729954289890386	0.826450368984247
