sample	tax.level	method	value
D02-ZR-R2-B_S40_L002	class	shannon	0.928
NCO-B1-R2-A_S3_L001	class	shannon	2.321
D04-ZF-R3-A_S3_L003	class	shannon	1.686
D02-OF-R2-A_S19_L002	class	shannon	1.039
D08-OR-R3-B_S51_L003	class	shannon	1.646
D03-OR-R2-B_S52_L001	class	shannon	1.898
D07-ZR-R3-B_S38_L004	class	shannon	1.111
D07-OF-R2-A_S28_L002	class	shannon	1.351
D01-ZR-R1-B_S40_L001	class	shannon	0.928
D01-OF-R1-B_S47_L001	class	shannon	1.105
D03-ZR-R2-A_S5_L001	class	shannon	1.048
D06-ZF-R1-B_S53_L001	class	shannon	0.898
D08-NF-R1-A_S6_L001	class	shannon	1.124
D07-OF-R1-B_S98_L002	class	shannon	1.291
D05-OF-R1-B_S103_L002	class	shannon	1.526
D03-OR-R1-A_S13_L001	class	shannon	1.68
D03-OF-R1-A_S16_L001	class	shannon	1.634
D09-ZR-R2-A_S5_L002	class	shannon	1.37
D01-ZF-R2-A_S17_L002	class	shannon	0.722
D06-NF-R2-A_S18_L001	class	shannon	0.831
D06-ZR-R3-A_S20_L003	class	shannon	0.87
NCO-B3-R2-A_S12_L001	class	shannon	2.31
D04-ZR-R3-A_S16_L003	class	shannon	1.822
D01-NF-R3-A_S12_L003	class	shannon	1.077
D07-ZH-R2-A_S20_L002	class	shannon	1.321
D10-ZH-R1-B_S51_L001	class	shannon	0.329
D01-NF-R2-B_S42_L001	class	shannon	1.203
D09-OF-R1-B_S106_L002	class	shannon	1.286
D03-ZR-R3-B_S38_L003	class	shannon	1.119
D04-OF-R2-A_S27_L001	class	shannon	1.123
D01-OR-R3-A_S12_L004	class	shannon	1.389
D06-OF-R2-B_S53_L002	class	shannon	0.92
D08-ZF-R2-A_S6_L001	class	shannon	0.898
D10-OF-R1-B_S119_L002	class	shannon	1.807
D05-ZF-R3-A_S24_L004	class	shannon	1.261
D09-NF-R1-B_S60_L001	class	shannon	1.17
NCO-B4-R2-B_S46_L001	class	shannon	2.456
D10-NF-R3-A_S15_L003	class	shannon	1.495
NCO-B3-R1-A_S82_L002	class	shannon	1.977
D03-OF-R2-B_S35_L002	class	shannon	1.594
D04-ZH-R1-B_S59_L001	class	shannon	1.183
D08-OF-R2-A_S1_L001	class	shannon	0.838
D09-OF-R3-B_S36_L004	class	shannon	1.282
D02-ZH-R2-A_S29_L002	class	shannon	1
D01-ZR-R3-B_S53_L003	class	shannon	0.67
D07-OR-R3-A_S17_L003	class	shannon	1.519
D08-NF-R3-B_S50_L004	class	shannon	1.006
D09-OR-R3-B_S43_L004	class	shannon	2.457
D01-NF-R2-A_S10_L001	class	shannon	1.13
D02-OF-R1-A_S88_L002	class	shannon	0.937
D02-ZR-R1-B_S128_L002	class	shannon	0.834
D05-ZR-R2-A_S7_L001	class	shannon	1.277
D01-OF-R2-A_S23_L002	class	shannon	1.099
D03-ZR-R1-B_S125_L002	class	shannon	0.908
D05-ZF-R1-A_S3_L001	class	shannon	1.044
D03-ZF-R1-A_S69_L002	class	shannon	1.092
D08-OR-R1-B_S54_L001	class	shannon	1.346
D09-ZH-R3-A_S8_L004	class	shannon	1.347
D09-ZF-R1-A_S83_L002	class	shannon	1.305
D03-OR-R2-A_S20_L001	class	shannon	1.635
D08-ZF-R3-A_S8_L003	class	shannon	0.665
D01-ZH-R2-B_S34_L001	class	shannon	0.78
D04-NF-R1-A_S17_L001	class	shannon	0.853
D09-ZF-R2-A_S24_L001	class	shannon	1.411
D03-ZH-R2-A_S7_L002	class	shannon	0.649
D02-OF-R1-B_S120_L002	class	shannon	0.923
D04-OF-R3-B_S58_L004	class	shannon	1.047
D10-ZH-R3-B_S46_L004	class	shannon	0.239
D06-OF-R2-A_S22_L002	class	shannon	0.922
D10-NF-R1-A_S92_L002	class	shannon	0.88
PCO-B4-R1-B_S57_L001	class	shannon	0.767
D02-OR-R2-B_S62_L001	class	shannon	1.835
D09-NF-R1-A_S28_L001	class	shannon	1.175
D08-ZF-R2-B_S38_L001	class	shannon	0.908
D08-NF-R1-B_S38_L001	class	shannon	1.022
D08-ZH-R2-B_S32_L002	class	shannon	0.801
D09-ZF-R2-B_S56_L001	class	shannon	1.41
D04-ZF-R3-B_S35_L003	class	shannon	1.66
D05-ZF-R1-B_S35_L001	class	shannon	1.135
D09-ZF-R1-B_S115_L002	class	shannon	1.302
PCO-B1-R2-B_S63_L001	class	shannon	0.815
D07-OR-R2-A_S14_L002	class	shannon	1.477
NCO-B4-R1-B_S113_L002	class	shannon	1.907
D04-ZR-R3-B_S48_L003	class	shannon	1.808
D05-NF-R2-B_S34_L002	class	shannon	1.777
D08-NF-R2-B_S49_L001	class	shannon	1.036
D05-NF-R1-A_S77_L002	class	shannon	1.585
D07-OF-R1-A_S66_L002	class	shannon	1.291
PCO-B1-R1-B_S39_L001	class	shannon	0.674
D06-NF-R3-B_S44_L004	class	shannon	0.899
D08-NF-R3-A_S21_L004	class	shannon	1.022
D09-NF-R3-B_S42_L003	class	shannon	1.088
D04-ZR-R1-B_S102_L002	class	shannon	1.688
D03-ZH-R3-A_S9_L003	class	shannon	1.019
D04-ZF-R1-A_S24_L001	class	shannon	1.68
D09-OF-R1-A_S74_L002	class	shannon	1.296
D04-NF-R3-A_S30_L003	class	shannon	0.842
D05-ZR-R3-B_S35_L004	class	shannon	1.411
D10-ZR-R1-B_S41_L001	class	shannon	0.963
D08-ZF-R1-A_S4_L001	class	shannon	0.914
D05-NF-R2-A_S3_L002	class	shannon	1.666
D08-OR-R1-A_S22_L001	class	shannon	1.388
D04-ZR-R2-A_S31_L002	class	shannon	1.637
D06-OF-R3-A_S13_L003	class	shannon	0.894
D10-NF-R2-A_S18_L002	class	shannon	1.331
D04-OF-R2-B_S59_L001	class	shannon	1.103
D08-OF-R3-A_S4_L004	class	shannon	0.97
D04-NF-R2-B_S39_L002	class	shannon	0.81
D07-NF-R1-B_S46_L001	class	shannon	1.171
NCO-B1-R2-B_S35_L001	class	shannon	2.386
NCO-B3-R3-A_S5_L004	class	shannon	2.652
D07-ZH-R1-A_S12_L001	class	shannon	1.249
D05-ZH-R3-B_S55_L004	class	shannon	0.892
D07-OR-R1-A_S26_L001	class	shannon	1.77
D06-NF-R3-A_S15_L004	class	shannon	0.896
D01-ZR-R2-A_S15_L001	class	shannon	0.77
D06-ZH-R3-A_S5_L003	class	shannon	0.719
D08-ZH-R3-B_S33_L003	class	shannon	0.668
D09-NF-R2-A_S15_L002	class	shannon	1.182
D06-OR-R1-A_S79_L002	class	shannon	0.978
D02-ZH-R3-B_S52_L004	class	shannon	1.517
D05-NF-R1-B_S109_L002	class	shannon	1.554
D04-OR-R3-B_S50_L003	class	shannon	1.381
D09-NF-R3-A_S10_L003	class	shannon	1.081
D03-ZF-R3-A_S24_L003	class	shannon	1.166
D06-NF-R1-A_S5_L001	class	shannon	1.167
D02-OF-R2-B_S50_L002	class	shannon	1.029
D03-ZR-R2-B_S37_L001	class	shannon	1.022
D06-OF-R1-A_S84_L002	class	shannon	1.792
D10-OF-R2-A_S16_L001	class	shannon	0.89
D01-OR-R1-A_S11_L001	class	shannon	1.323
D01-ZH-R2-A_S2_L001	class	shannon	0.781
D02-NF-R1-A_S94_L002	class	shannon	0.769
D05-ZH-R1-B_S110_L002	class	shannon	1.152
D08-ZH-R3-A_S1_L003	class	shannon	0.645
D06-ZR-R2-A_S28_L001	class	shannon	0.986
D06-ZF-R3-B_S32_L004	class	shannon	0.83
D09-ZF-R3-B_S40_L004	class	shannon	1.338
D10-NF-R3-B_S47_L003	class	shannon	1.402
D01-ZH-R1-B_S127_L002	class	shannon	0.825
D06-ZR-R1-A_S31_L001	class	shannon	0.902
D07-ZR-R2-A_S30_L002	class	shannon	1.224
D01-OF-R3-B_S47_L004	class	shannon	1.041
D03-ZH-R1-A_S68_L002	class	shannon	0.688
D08-NF-R2-A_S17_L001	class	shannon	0.562
D02-ZR-R3-A_S25_L004	class	shannon	0.924
D07-OR-R1-B_S58_L001	class	shannon	1.817
NCO-B4-R2-A_S14_L001	class	shannon	2.408
D08-OF-R3-B_S33_L004	class	shannon	0.965
D04-ZH-R1-A_S27_L001	class	shannon	1.18
D07-ZR-R1-B_S42_L001	class	shannon	0.99
NCO-B2-R1-B_S99_L002	class	shannon	2.111
D07-ZF-R2-A_S29_L001	class	shannon	1.167
D08-ZH-R1-A_S1_L001	class	shannon	0.709
D07-OF-R2-B_S59_L002	class	shannon	1.333
D02-ZH-R2-B_S60_L002	class	shannon	0.907
D01-OR-R3-B_S41_L004	class	shannon	1.434
NCO-B3-R2-B_S44_L001	class	shannon	2.472
D06-OF-R1-B_S116_L002	class	shannon	1.724
D01-ZF-R2-B_S48_L002	class	shannon	0.718
D01-OR-R1-B_S43_L001	class	shannon	1.318
D05-OF-R2-B_S57_L001	class	shannon	1.622
NCO-B1-R3-A_S2_L004	class	shannon	2.518
D05-OF-R3-B_S51_L004	class	shannon	1.624
D07-ZF-R1-B_S117_L002	class	shannon	1.248
D03-NF-R1-B_S52_L001	class	shannon	1.163
D07-ZR-R2-B_S61_L002	class	shannon	1.217
D08-ZR-R3-A_S31_L003	class	shannon	0.752
D01-OF-R2-B_S54_L002	class	shannon	1.085
D03-ZF-R1-B_S101_L002	class	shannon	1.089
D04-ZF-R1-B_S56_L001	class	shannon	1.699
D06-OF-R3-B_S45_L003	class	shannon	0.903
NCO-B1-R1-A_S90_L002	class	shannon	2.003
D01-ZF-R3-A_S7_L003	class	shannon	0.678
D10-ZF-R1-A_S86_L002	class	shannon	1.077
D06-ZH-R1-B_S104_L002	class	shannon	0.475
D05-ZF-R2-A_S27_L002	class	simpson	0.669
D07-NF-R3-B_S42_L004	class	simpson	0.575
PCO-B2-R1-B_S50_L001	class	simpson	0.502
D09-ZR-R3-B_S48_L004	class	simpson	0.651
D06-ZH-R3-B_S37_L003	class	simpson	0.282
D05-ZR-R1-B_S61_L001	class	simpson	0.652
D02-OF-R3-B_S45_L004	class	simpson	0.543
D07-NF-R3-A_S13_L004	class	simpson	0.573
NCO-B1-R1-B_S122_L002	class	simpson	0.67
D06-OR-R3-B_S30_L004	class	simpson	0.505
D05-ZR-R2-B_S39_L001	class	simpson	0.629
D10-ZF-R2-B_S43_L001	class	simpson	0.602
D06-ZR-R1-B_S63_L001	class	simpson	0.507
D09-ZR-R2-B_S36_L002	class	simpson	0.679
D01-ZH-R3-A_S22_L003	class	simpson	0.504
D10-ZH-R1-A_S19_L001	class	simpson	0.126
D08-OF-R2-B_S33_L001	class	simpson	0.486
D04-NF-R3-B_S62_L003	class	simpson	0.361
D07-ZH-R3-A_S20_L004	class	simpson	0.611
D07-ZH-R1-B_S44_L001	class	simpson	0.664
D10-OF-R3-B_S64_L003	class	simpson	0.43
D03-ZH-R1-B_S100_L002	class	simpson	0.293
D02-ZF-R3-A_S11_L003	class	simpson	0.531
D02-ZH-R1-B_S108_L002	class	simpson	0.362
D03-ZR-R3-A_S6_L003	class	simpson	0.587
D02-ZR-R3-B_S54_L004	class	simpson	0.494
D01-ZF-R1-B_S34_L001	class	simpson	0.509
D09-ZH-R2-A_S21_L002	class	simpson	0.618
D06-ZH-R1-A_S72_L002	class	simpson	0.219
D09-ZH-R1-B_S62_L001	class	simpson	0.54
D06-ZR-R2-B_S60_L001	class	simpson	0.558
D03-OF-R1-B_S48_L001	class	simpson	0.728
D01-OR-R2-A_S11_L002	class	simpson	0.682
D10-OF-R2-B_S48_L001	class	simpson	0.467
D02-ZH-R1-A_S76_L002	class	simpson	0.381
D01-OF-R1-A_S15_L001	class	simpson	0.576
D03-NF-R3-B_S46_L003	class	simpson	0.569
D08-OR-R3-A_S19_L003	class	simpson	0.625
NCO-B2-R2-B_S41_L002	class	simpson	0.779
D03-OF-R3-B_S34_L003	class	simpson	0.708
NCO-B1-R3-B_S31_L004	class	simpson	0.884
D07-ZR-R3-A_S9_L004	class	simpson	0.615
D03-OF-R2-A_S4_L002	class	simpson	0.732
D02-ZF-R3-B_S43_L003	class	simpson	0.55
D09-ZH-R2-B_S52_L002	class	simpson	0.627
D04-OF-R1-A_S91_L002	class	simpson	0.539
D03-NF-R3-A_S14_L003	class	simpson	0.548
D10-ZF-R1-B_S118_L002	class	simpson	0.614
D10-OF-R1-A_S87_L002	class	simpson	0.794
D05-NF-R3-A_S4_L003	class	simpson	0.69
D03-ZR-R1-A_S93_L002	class	simpson	0.45
D08-ZR-R2-A_S25_L002	class	simpson	0.449
D09-OR-R3-A_S14_L004	class	simpson	0.68
D10-ZR-R3-A_S28_L004	class	simpson	0.612
D01-ZH-R3-B_S54_L003	class	simpson	0.509
NCO-B3-R3-B_S34_L004	class	simpson	0.898
D03-ZH-R3-B_S41_L003	class	simpson	0.264
D02-ZF-R1-A_S23_L001	class	simpson	0.529
D02-NF-R3-A_S25_L003	class	simpson	0.398
D04-NF-R1-B_S49_L001	class	simpson	0.352
D04-NF-R2-A_S8_L002	class	simpson	0.346
D09-OR-R1-B_S64_L001	class	simpson	0.708
D03-ZF-R2-A_S21_L001	class	simpson	0.595
PCO-B3-R1-B_S97_L002	class	simpson	0.498
PCO-B4-R1-A_S25_L001	class	simpson	0.517
D05-ZF-R3-B_S53_L004	class	simpson	0.604
D07-OF-R3-B_S61_L003	class	simpson	0.689
D08-OF-R1-A_S75_L002	class	simpson	0.52
D08-ZR-R1-B_S112_L002	class	simpson	0.554
D06-ZF-R1-A_S21_L001	class	simpson	0.508
D04-ZH-R3-B_S58_L003	class	simpson	0.548
D06-ZH-R2-B_S43_L002	class	simpson	0.263
PCO-B2-R1-A_S18_L001	class	simpson	0.478
D07-OR-R3-B_S49_L003	class	simpson	0.679
PCO-B1-R2-A_S31_L001	class	simpson	0.485
D01-OF-R3-A_S18_L004	class	simpson	0.564
D01-ZR-R2-B_S47_L001	class	simpson	0.357
D02-NF-R3-B_S57_L003	class	simpson	0.395
D07-NF-R2-B_S33_L002	class	simpson	0.595
D04-OF-R3-A_S29_L004	class	simpson	0.475
D03-NF-R2-A_S32_L001	class	simpson	0.579
D08-ZH-R2-A_S1_L002	class	simpson	0.454
D10-ZH-R2-A_S6_L002	class	simpson	0.135
D10-ZF-R2-A_S11_L001	class	simpson	0.601
D08-OR-R2-B_S40_L001	class	simpson	0.683
D02-ZF-R2-B_S44_L002	class	simpson	0.421
D01-ZR-R1-A_S8_L001	class	simpson	0.538
D04-OR-R2-B_S55_L001	class	simpson	0.62
D09-OR-R2-B_S54_L001	class	simpson	0.843
D08-ZR-R2-B_S56_L002	class	simpson	0.444
D04-ZF-R2-B_S57_L002	class	simpson	0.67
D08-ZH-R1-B_S33_L001	class	simpson	0.374
D02-ZR-R1-A_S96_L002	class	simpson	0.508
D09-ZH-R3-B_S37_L004	class	simpson	0.649
D04-ZR-R2-B_S62_L002	class	simpson	0.664
D05-ZR-R1-A_S29_L001	class	simpson	0.654
PCO-B3-R1-A_S65_L002	class	simpson	0.479
D10-ZR-R1-A_S9_L001	class	simpson	0.52
D06-ZF-R2-A_S24_L002	class	simpson	0.456
D05-OF-R3-A_S22_L004	class	simpson	0.716
D08-ZF-R1-B_S36_L001	class	simpson	0.536
D02-OR-R2-A_S30_L001	class	simpson	0.745
D10-ZF-R3-B_S39_L004	class	simpson	0.587
D06-OR-R2-B_S36_L001	class	simpson	0.629
D04-OF-R1-B_S123_L002	class	simpson	0.54
D09-OF-R2-B_S45_L001	class	simpson	0.675
D03-ZH-R2-B_S38_L002	class	simpson	0.304
D02-OF-R3-A_S16_L004	class	simpson	0.544
D10-ZH-R3-A_S17_L004	class	simpson	0.084
D08-OR-R2-A_S8_L001	class	simpson	0.637
D01-ZR-R3-A_S21_L003	class	simpson	0.37
D05-ZR-R3-A_S6_L004	class	simpson	0.664
D09-ZR-R3-A_S19_L004	class	simpson	0.649
D04-OR-R3-A_S18_L003	class	simpson	0.538
D04-ZH-R3-A_S26_L003	class	simpson	0.532
D07-OF-R3-A_S29_L003	class	simpson	0.704
NCO-B4-R1-A_S81_L002	class	simpson	0.731
D05-ZF-R2-B_S58_L002	class	simpson	0.669
D03-ZF-R2-B_S53_L001	class	simpson	0.616
D07-ZF-R2-B_S61_L001	class	simpson	0.636
D03-NF-R2-B_S64_L001	class	simpson	0.58
D06-NF-R2-B_S50_L001	class	simpson	0.372
D03-ZF-R3-B_S56_L003	class	simpson	0.524
D10-NF-R2-B_S49_L002	class	simpson	0.588
D08-OF-R1-B_S107_L002	class	simpson	0.52
D09-OR-R1-A_S32_L001	class	simpson	0.676
D02-ZF-R2-A_S13_L002	class	simpson	0.425
D04-ZH-R2-A_S9_L001	class	simpson	0.579
D02-NF-R2-A_S26_L001	class	simpson	0.36
D03-OF-R3-A_S2_L003	class	simpson	0.717
D01-ZF-R3-B_S39_L003	class	simpson	0.393
D06-OR-R1-B_S111_L002	class	simpson	0.517
D01-NF-R1-A_S89_L002	class	simpson	0.571
D05-OF-R1-A_S71_L002	class	simpson	0.687
D03-OR-R3-A_S27_L003	class	simpson	0.716
D06-OR-R2-A_S4_L001	class	simpson	0.498
D01-ZH-R1-A_S95_L002	class	simpson	0.479
D04-ZF-R2-A_S26_L002	class	simpson	0.65
D03-OR-R3-B_S59_L003	class	simpson	0.729
D10-ZF-R3-A_S10_L004	class	simpson	0.582
D01-NF-R1-B_S121_L002	class	simpson	0.578
D02-ZH-R3-A_S23_L004	class	simpson	0.397
D05-OF-R2-A_S25_L001	class	simpson	0.711
D09-OF-R3-A_S7_L004	class	simpson	0.63
D05-ZH-R1-A_S78_L002	class	simpson	0.388
D09-OF-R2-A_S13_L001	class	simpson	0.659
D03-NF-R1-A_S20_L001	class	simpson	0.519
D02-NF-R1-B_S126_L002	class	simpson	0.401
D07-ZR-R1-A_S10_L001	class	simpson	0.541
NCO-B2-R2-A_S10_L002	class	simpson	0.867
D01-OR-R2-B_S42_L002	class	simpson	0.682
D02-OR-R1-B_S105_L002	class	simpson	0.513
D07-ZF-R3-B_S56_L004	class	simpson	0.642
D05-ZH-R2-A_S16_L002	class	simpson	0.571
D06-NF-R1-B_S37_L001	class	simpson	0.602
D09-ZF-R3-A_S11_L004	class	simpson	0.679
D08-ZF-R3-B_S40_L003	class	simpson	0.369
NCO-B4-R3-B_S55_L003	class	simpson	0.837
D06-ZH-R2-A_S12_L002	class	simpson	0.271
D02-ZF-R1-B_S55_L001	class	simpson	0.529
D08-ZR-R1-A_S80_L002	class	simpson	0.547
D04-ZH-R2-B_S41_L001	class	simpson	0.57
D04-ZR-R1-A_S70_L002	class	simpson	0.689
D02-NF-R2-B_S58_L001	class	simpson	0.359
D07-ZH-R3-B_S49_L004	class	simpson	0.609
D06-ZR-R3-B_S52_L003	class	simpson	0.495
D07-NF-R1-A_S14_L001	class	simpson	0.588
D02-OR-R1-A_S73_L002	class	simpson	0.533
D07-ZH-R2-B_S51_L002	class	simpson	0.669
D09-ZH-R1-A_S30_L001	class	simpson	0.579
D06-ZF-R3-A_S3_L004	class	simpson	0.479
D05-ZH-R2-B_S47_L002	class	simpson	0.561
D05-NF-R3-B_S36_L003	class	simpson	0.5
D07-ZF-R3-A_S27_L004	class	simpson	0.646
NCO-B4-R3-A_S23_L003	class	simpson	0.825
D05-ZH-R3-A_S26_L004	class	simpson	0.429
D08-ZR-R3-B_S63_L003	class	simpson	0.401
D07-NF-R2-A_S2_L002	class	simpson	0.579
NCO-B2-R3-A_S28_L003	class	simpson	0.865
D10-ZR-R2-B_S51_L001	class	simpson	0.468
D01-NF-R3-B_S44_L003	class	simpson	0.57
NCO-B3-R1-B_S114_L002	class	simpson	0.796
D07-ZF-R1-A_S85_L002	class	simpson	0.676
D02-ZR-R2-A_S9_L002	class	simpson	0.521
D10-ZR-R2-A_S19_L001	class	simpson	0.469
PCO-B1-R1-A_S7_L001	class	simpson	0.394
D10-ZH-R2-B_S37_L002	class	simpson	0.127
D06-OR-R3-A_S1_L004	class	simpson	0.508
D09-OR-R2-A_S22_L001	class	simpson	0.779
NCO-B2-R1-A_S67_L002	class	simpson	0.813
D04-OR-R2-A_S23_L001	class	simpson	0.54
D07-OR-R2-B_S45_L002	class	simpson	0.698
D09-NF-R2-B_S46_L002	class	simpson	0.54
D06-ZF-R2-B_S55_L002	class	simpson	0.461
D10-OF-R3-A_S32_L003	class	simpson	0.453
D03-OR-R1-B_S45_L001	class	simpson	0.699
D02-ZR-R2-B_S40_L002	class	simpson	0.525
NCO-B1-R2-A_S3_L001	class	simpson	0.856
D04-ZF-R3-A_S3_L003	class	simpson	0.662
D02-OF-R2-A_S19_L002	class	simpson	0.531
D08-OR-R3-B_S51_L003	class	simpson	0.678
D03-OR-R2-B_S52_L001	class	simpson	0.772
D07-ZR-R3-B_S38_L004	class	simpson	0.604
D07-OF-R2-A_S28_L002	class	simpson	0.685
D01-ZR-R1-B_S40_L001	class	simpson	0.537
D01-OF-R1-B_S47_L001	class	simpson	0.577
D03-ZR-R2-A_S5_L001	class	simpson	0.542
D06-ZF-R1-B_S53_L001	class	simpson	0.504
D08-NF-R1-A_S6_L001	class	simpson	0.502
D07-OF-R1-B_S98_L002	class	simpson	0.681
D05-OF-R1-B_S103_L002	class	simpson	0.686
D03-OR-R1-A_S13_L001	class	simpson	0.723
D03-OF-R1-A_S16_L001	class	simpson	0.739
D09-ZR-R2-A_S5_L002	class	simpson	0.683
D01-ZF-R2-A_S17_L002	class	simpson	0.421
D06-NF-R2-A_S18_L001	class	simpson	0.378
D06-ZR-R3-A_S20_L003	class	simpson	0.492
NCO-B3-R2-A_S12_L001	class	simpson	0.85
D04-ZR-R3-A_S16_L003	class	simpson	0.664
D01-NF-R3-A_S12_L003	class	simpson	0.569
D07-ZH-R2-A_S20_L002	class	simpson	0.671
D10-ZH-R1-B_S51_L001	class	simpson	0.117
D01-NF-R2-B_S42_L001	class	simpson	0.563
D09-OF-R1-B_S106_L002	class	simpson	0.647
D03-ZR-R3-B_S38_L003	class	simpson	0.585
D04-OF-R2-A_S27_L001	class	simpson	0.497
D01-OR-R3-A_S12_L004	class	simpson	0.594
D06-OF-R2-B_S53_L002	class	simpson	0.516
D08-ZF-R2-A_S6_L001	class	simpson	0.51
D10-OF-R1-B_S119_L002	class	simpson	0.732
D05-ZF-R3-A_S24_L004	class	simpson	0.606
D09-NF-R1-B_S60_L001	class	simpson	0.561
NCO-B4-R2-B_S46_L001	class	simpson	0.871
D10-NF-R3-A_S15_L003	class	simpson	0.584
NCO-B3-R1-A_S82_L002	class	simpson	0.796
D03-OF-R2-B_S35_L002	class	simpson	0.732
D04-ZH-R1-B_S59_L001	class	simpson	0.567
D08-OF-R2-A_S1_L001	class	simpson	0.48
D09-OF-R3-B_S36_L004	class	simpson	0.643
D02-ZH-R2-A_S29_L002	class	simpson	0.472
D01-ZR-R3-B_S53_L003	class	simpson	0.371
D07-OR-R3-A_S17_L003	class	simpson	0.665
D08-NF-R3-B_S50_L004	class	simpson	0.482
D09-OR-R3-B_S43_L004	class	simpson	0.865
D01-NF-R2-A_S10_L001	class	simpson	0.551
D02-OF-R1-A_S88_L002	class	simpson	0.502
D02-ZR-R1-B_S128_L002	class	simpson	0.503
D05-ZR-R2-A_S7_L001	class	simpson	0.619
D01-OF-R2-A_S23_L002	class	simpson	0.572
D03-ZR-R1-B_S125_L002	class	simpson	0.459
D05-ZF-R1-A_S3_L001	class	simpson	0.505
D03-ZF-R1-A_S69_L002	class	simpson	0.569
D08-OR-R1-B_S54_L001	class	simpson	0.638
D09-ZH-R3-A_S8_L004	class	simpson	0.635
D09-ZF-R1-A_S83_L002	class	simpson	0.668
D03-OR-R2-A_S20_L001	class	simpson	0.708
D08-ZF-R3-A_S8_L003	class	simpson	0.359
D01-ZH-R2-B_S34_L001	class	simpson	0.429
D04-NF-R1-A_S17_L001	class	simpson	0.355
D09-ZF-R2-A_S24_L001	class	simpson	0.689
D03-ZH-R2-A_S7_L002	class	simpson	0.295
D02-OF-R1-B_S120_L002	class	simpson	0.489
D04-OF-R3-B_S58_L004	class	simpson	0.471
D10-ZH-R3-B_S46_L004	class	simpson	0.086
D06-OF-R2-A_S22_L002	class	simpson	0.521
D10-NF-R1-A_S92_L002	class	simpson	0.429
PCO-B4-R1-B_S57_L001	class	simpson	0.487
D02-OR-R2-B_S62_L001	class	simpson	0.757
D09-NF-R1-A_S28_L001	class	simpson	0.56
D08-ZF-R2-B_S38_L001	class	simpson	0.511
D08-NF-R1-B_S38_L001	class	simpson	0.457
D08-ZH-R2-B_S32_L002	class	simpson	0.332
D09-ZF-R2-B_S56_L001	class	simpson	0.699
D04-ZF-R3-B_S35_L003	class	simpson	0.644
D05-ZF-R1-B_S35_L001	class	simpson	0.548
D09-ZF-R1-B_S115_L002	class	simpson	0.664
PCO-B1-R2-B_S63_L001	class	simpson	0.521
D07-OR-R2-A_S14_L002	class	simpson	0.648
NCO-B4-R1-B_S113_L002	class	simpson	0.741
D04-ZR-R3-B_S48_L003	class	simpson	0.654
D05-NF-R2-B_S34_L002	class	simpson	0.709
D08-NF-R2-B_S49_L001	class	simpson	0.476
D05-NF-R1-A_S77_L002	class	simpson	0.714
D07-OF-R1-A_S66_L002	class	simpson	0.676
PCO-B1-R1-B_S39_L001	class	simpson	0.413
D06-NF-R3-B_S44_L004	class	simpson	0.443
D08-NF-R3-A_S21_L004	class	simpson	0.487
D09-NF-R3-B_S42_L003	class	simpson	0.486
D04-ZR-R1-B_S102_L002	class	simpson	0.68
D03-ZH-R3-A_S9_L003	class	simpson	0.457
D04-ZF-R1-A_S24_L001	class	simpson	0.652
D09-OF-R1-A_S74_L002	class	simpson	0.652
D04-NF-R3-A_S30_L003	class	simpson	0.363
D05-ZR-R3-B_S35_L004	class	simpson	0.662
D10-ZR-R1-B_S41_L001	class	simpson	0.504
D08-ZF-R1-A_S4_L001	class	simpson	0.536
D05-NF-R2-A_S3_L002	class	simpson	0.694
D08-OR-R1-A_S22_L001	class	simpson	0.648
D04-ZR-R2-A_S31_L002	class	simpson	0.663
D06-OF-R3-A_S13_L003	class	simpson	0.533
D10-NF-R2-A_S18_L002	class	simpson	0.617
D04-OF-R2-B_S59_L001	class	simpson	0.491
D08-OF-R3-A_S4_L004	class	simpson	0.548
D04-NF-R2-B_S39_L002	class	simpson	0.346
D07-NF-R1-B_S46_L001	class	simpson	0.595
NCO-B1-R2-B_S35_L001	class	simpson	0.859
NCO-B3-R3-A_S5_L004	class	simpson	0.887
D07-ZH-R1-A_S12_L001	class	simpson	0.656
D05-ZH-R3-B_S55_L004	class	simpson	0.375
D07-OR-R1-A_S26_L001	class	simpson	0.74
D06-NF-R3-A_S15_L004	class	simpson	0.443
D01-ZR-R2-A_S15_L001	class	simpson	0.359
D06-ZH-R3-A_S5_L003	class	simpson	0.336
D08-ZH-R3-B_S33_L003	class	simpson	0.315
D09-NF-R2-A_S15_L002	class	simpson	0.545
D06-OR-R1-A_S79_L002	class	simpson	0.516
D02-ZH-R3-B_S52_L004	class	simpson	0.605
D05-NF-R1-B_S109_L002	class	simpson	0.718
D04-OR-R3-B_S50_L003	class	simpson	0.544
D09-NF-R3-A_S10_L003	class	simpson	0.484
D03-ZF-R3-A_S24_L003	class	simpson	0.6
D06-NF-R1-A_S5_L001	class	simpson	0.605
D02-OF-R2-B_S50_L002	class	simpson	0.531
D03-ZR-R2-B_S37_L001	class	simpson	0.525
D06-OF-R1-A_S84_L002	class	simpson	0.74
D10-OF-R2-A_S16_L001	class	simpson	0.459
D01-OR-R1-A_S11_L001	class	simpson	0.594
D01-ZH-R2-A_S2_L001	class	simpson	0.441
D02-NF-R1-A_S94_L002	class	simpson	0.41
D05-ZH-R1-B_S110_L002	class	simpson	0.489
D08-ZH-R3-A_S1_L003	class	simpson	0.298
